timestamp,target_label,predicted_label,pred_confidence
2024-04-10 10:40:00,HOLD,HOLD,0.571
2024-04-10 10:45:00,HOLD,HOLD,0.876
2024-04-10 10:50:00,HOLD,HOLD,0.544
2024-04-10 10:55:00,HOLD,BUY,0.45
2024-04-10 11:00:00,HOLD,HOLD,0.678
2024-04-10 11:05:00,HOLD,SELL,0.631
2024-04-10 11:10:00,BUY,SELL,0.435
2024-04-10 11:15:00,HOLD,HOLD,0.677
2024-04-10 11:20:00,BUY,BUY,0.681
2024-04-10 11:25:00,BUY,BUY,0.929
2024-04-10 11:30:00,BUY,BUY,0.789
2024-04-10 11:35:00,BUY,BUY,0.558
2024-04-10 11:40:00,BUY,BUY,0.966
2024-04-10 11:45:00,BUY,BUY,0.902
2024-04-10 11:50:00,BUY,BUY,0.931
2024-04-10 11:55:00,BUY,BUY,0.641
2024-04-10 12:00:00,BUY,BUY,0.551
2024-04-10 12:05:00,HOLD,HOLD,0.912
2024-04-10 12:10:00,BUY,BUY,0.881
2024-04-10 12:15:00,BUY,BUY,0.794
2024-04-10 12:20:00,BUY,BUY,0.472
2024-04-10 12:25:00,BUY,SELL,0.657
2024-04-10 12:30:00,BUY,BUY,0.487
2024-04-10 12:35:00,BUY,BUY,0.961
2024-04-10 12:40:00,BUY,BUY,0.566
2024-04-10 12:45:00,HOLD,BUY,0.916
2024-04-10 12:50:00,HOLD,BUY,0.846
2024-04-10 12:55:00,SELL,SELL,0.731
2024-04-10 13:00:00,SELL,SELL,0.832
2024-04-10 13:05:00,SELL,SELL,0.582
2024-04-10 13:10:00,SELL,SELL,0.45
2024-04-10 13:15:00,HOLD,HOLD,0.889
2024-04-10 13:20:00,HOLD,BUY,0.655
2024-04-10 13:25:00,BUY,BUY,0.442
2024-04-10 13:30:00,BUY,BUY,0.658
2024-04-10 13:35:00,BUY,BUY,0.819
2024-04-10 13:40:00,BUY,HOLD,0.865
2024-04-10 13:45:00,BUY,BUY,0.874
2024-04-10 13:50:00,BUY,HOLD,0.531
2024-04-10 13:55:00,BUY,BUY,0.431
2024-04-10 14:00:00,HOLD,HOLD,0.938
2024-04-10 14:05:00,HOLD,HOLD,0.695
2024-04-10 14:10:00,BUY,BUY,0.553
2024-04-10 14:15:00,BUY,HOLD,0.491
2024-04-10 14:20:00,BUY,BUY,0.901
2024-04-10 14:25:00,BUY,HOLD,0.47
2024-04-10 14:30:00,BUY,BUY,0.892
2024-04-10 14:35:00,BUY,BUY,0.817
2024-04-10 14:40:00,BUY,HOLD,0.535
2024-04-10 14:45:00,BUY,BUY,0.927
2024-04-10 14:50:00,BUY,SELL,0.941
2024-04-10 14:55:00,BUY,HOLD,0.473
2024-04-10 15:00:00,HOLD,HOLD,0.7
2024-04-10 15:05:00,HOLD,HOLD,0.707
2024-04-10 15:10:00,HOLD,HOLD,0.657
2024-04-10 15:15:00,HOLD,HOLD,0.968
2024-04-10 15:20:00,SELL,SELL,0.673
2024-04-10 15:25:00,SELL,HOLD,0.809
2024-04-11 09:15:00,HOLD,HOLD,0.94
2024-04-11 09:20:00,SELL,SELL,0.925
2024-04-11 09:25:00,SELL,SELL,0.761
2024-04-11 09:30:00,SELL,SELL,0.961
2024-04-11 09:35:00,SELL,SELL,0.675
2024-04-11 09:40:00,SELL,SELL,0.845
2024-04-11 09:45:00,SELL,SELL,0.458
2024-04-11 09:50:00,SELL,SELL,0.644
2024-04-11 09:55:00,BUY,BUY,0.604
2024-04-11 10:00:00,HOLD,BUY,0.75
2024-04-11 10:05:00,SELL,SELL,0.455
2024-04-11 10:10:00,SELL,SELL,0.491
2024-04-11 10:15:00,HOLD,HOLD,0.725
2024-04-11 10:20:00,HOLD,HOLD,0.971
2024-04-11 10:25:00,BUY,BUY,0.948
2024-04-11 10:30:00,BUY,HOLD,0.731
2024-04-11 10:35:00,BUY,HOLD,0.54
2024-04-11 10:40:00,BUY,BUY,0.829
2024-04-11 10:45:00,BUY,BUY,0.588
2024-04-11 10:50:00,BUY,BUY,0.545
2024-04-11 10:55:00,BUY,HOLD,0.702
2024-04-11 11:00:00,BUY,BUY,0.459
2024-04-11 11:05:00,BUY,BUY,0.489
2024-04-11 11:10:00,BUY,SELL,0.866
2024-04-11 11:15:00,BUY,BUY,0.587
2024-04-11 11:20:00,BUY,BUY,0.482
2024-04-11 11:25:00,BUY,BUY,0.7
2024-04-11 11:30:00,BUY,BUY,0.536
2024-04-11 11:35:00,BUY,BUY,0.986
2024-04-11 11:40:00,BUY,SELL,0.699
2024-04-11 11:45:00,HOLD,BUY,0.802
2024-04-11 11:50:00,HOLD,HOLD,0.929
2024-04-11 11:55:00,BUY,BUY,0.696
2024-04-11 12:00:00,SELL,SELL,0.82
2024-04-11 12:05:00,SELL,SELL,0.673
2024-04-11 12:10:00,HOLD,SELL,0.897
2024-04-11 12:15:00,SELL,SELL,0.704
2024-04-11 12:20:00,SELL,HOLD,0.671
2024-04-11 12:25:00,SELL,SELL,0.942
2024-04-11 12:30:00,SELL,SELL,0.673
2024-04-11 12:35:00,HOLD,HOLD,0.602
2024-04-11 12:40:00,SELL,SELL,0.919
2024-04-11 12:45:00,HOLD,BUY,0.757
2024-04-11 12:50:00,BUY,HOLD,0.798
2024-04-11 12:55:00,BUY,BUY,0.691
2024-04-11 13:00:00,HOLD,HOLD,0.687
2024-04-11 13:05:00,SELL,SELL,0.904
2024-04-11 13:10:00,HOLD,HOLD,0.472
2024-04-11 13:15:00,SELL,HOLD,0.96
2024-04-11 13:20:00,SELL,SELL,0.765
2024-04-11 13:25:00,SELL,HOLD,0.842
2024-04-11 13:30:00,SELL,SELL,0.989
2024-04-11 13:35:00,SELL,SELL,0.852
2024-04-11 13:40:00,SELL,BUY,0.437
2024-04-11 13:45:00,HOLD,HOLD,0.883
2024-04-11 13:50:00,SELL,SELL,0.869
2024-04-11 13:55:00,SELL,SELL,0.957
2024-04-11 14:00:00,HOLD,HOLD,0.569
2024-04-11 14:05:00,BUY,BUY,0.887
2024-04-11 14:10:00,BUY,BUY,0.858
2024-04-11 14:15:00,BUY,BUY,0.768
2024-04-11 14:20:00,BUY,SELL,0.863
2024-04-11 14:25:00,BUY,BUY,0.562
2024-04-11 14:30:00,BUY,BUY,0.678
2024-04-11 14:35:00,HOLD,BUY,0.745
2024-04-11 14:40:00,HOLD,BUY,0.953
2024-04-11 14:45:00,HOLD,HOLD,0.829
2024-04-11 14:50:00,SELL,SELL,0.453
2024-04-11 14:55:00,SELL,BUY,0.896
2024-04-11 15:00:00,SELL,SELL,0.845
2024-04-11 15:05:00,SELL,SELL,0.888
2024-04-11 15:10:00,SELL,SELL,0.872
2024-04-11 15:15:00,SELL,SELL,0.811
2024-04-11 15:20:00,SELL,SELL,0.747
2024-04-11 15:25:00,SELL,BUY,0.499
2024-04-12 09:15:00,SELL,BUY,0.723
2024-04-12 09:20:00,SELL,SELL,0.907
2024-04-12 09:25:00,SELL,SELL,0.968
2024-04-12 09:30:00,SELL,SELL,0.527
2024-04-12 09:35:00,SELL,SELL,0.814
2024-04-12 09:40:00,SELL,SELL,0.6
2024-04-12 09:45:00,SELL,SELL,0.76
2024-04-12 09:50:00,SELL,SELL,0.611
2024-04-12 09:55:00,SELL,SELL,0.538
2024-04-12 10:00:00,SELL,SELL,0.76
2024-04-12 10:05:00,SELL,SELL,0.626
2024-04-12 10:10:00,SELL,SELL,0.659
2024-04-12 10:15:00,SELL,SELL,0.921
2024-04-12 10:20:00,SELL,HOLD,0.788
2024-04-12 10:25:00,SELL,SELL,0.561
2024-04-12 10:30:00,SELL,SELL,0.575
2024-04-12 10:35:00,SELL,SELL,0.726
2024-04-12 10:40:00,HOLD,HOLD,0.464
2024-04-12 10:45:00,BUY,BUY,0.891
2024-04-12 10:50:00,BUY,BUY,0.84
2024-04-12 10:55:00,HOLD,HOLD,0.463
2024-04-12 11:00:00,HOLD,HOLD,0.468
2024-04-12 11:05:00,BUY,BUY,0.455
2024-04-12 11:10:00,HOLD,BUY,0.696
2024-04-12 11:15:00,SELL,HOLD,0.56
2024-04-12 11:20:00,HOLD,HOLD,0.69
2024-04-12 11:25:00,BUY,BUY,0.711
2024-04-12 11:30:00,BUY,BUY,0.896
2024-04-12 11:35:00,BUY,BUY,0.72
2024-04-12 11:40:00,HOLD,HOLD,0.443
2024-04-12 11:45:00,HOLD,HOLD,0.585
2024-04-12 11:50:00,SELL,SELL,0.88
2024-04-12 11:55:00,SELL,SELL,0.864
2024-04-12 12:00:00,SELL,SELL,0.878
2024-04-12 12:05:00,SELL,HOLD,0.828
2024-04-12 12:10:00,SELL,SELL,0.536
2024-04-12 12:15:00,SELL,SELL,0.565
2024-04-12 12:20:00,SELL,SELL,0.616
2024-04-12 12:25:00,SELL,SELL,0.555
2024-04-12 12:30:00,SELL,SELL,0.747
2024-04-12 12:35:00,SELL,SELL,0.578
2024-04-12 12:40:00,SELL,BUY,0.843
2024-04-12 12:45:00,SELL,SELL,0.445
2024-04-12 12:50:00,SELL,SELL,0.804
2024-04-12 12:55:00,SELL,SELL,0.558
2024-04-12 13:00:00,HOLD,HOLD,0.892
2024-04-12 13:05:00,HOLD,BUY,0.929
2024-04-12 13:10:00,HOLD,HOLD,0.737
2024-04-12 13:15:00,SELL,BUY,0.44
2024-04-12 13:20:00,SELL,SELL,0.456
2024-04-12 13:25:00,SELL,SELL,0.845
2024-04-12 13:30:00,SELL,SELL,0.563
2024-04-12 13:35:00,SELL,SELL,0.721
2024-04-12 13:40:00,SELL,SELL,0.885
2024-04-12 13:45:00,SELL,SELL,0.883
2024-04-12 13:50:00,SELL,SELL,0.986
2024-04-12 13:55:00,SELL,SELL,0.778
2024-04-12 14:00:00,SELL,SELL,0.624
2024-04-12 14:05:00,SELL,SELL,0.72
2024-04-12 14:10:00,SELL,SELL,0.688
2024-04-12 14:15:00,SELL,SELL,0.638
2024-04-12 14:20:00,SELL,SELL,0.99
2024-04-12 14:25:00,SELL,SELL,0.923
2024-04-12 14:30:00,SELL,SELL,0.639
2024-04-12 14:35:00,SELL,BUY,0.964
2024-04-12 14:40:00,HOLD,HOLD,0.981
2024-04-12 14:45:00,BUY,BUY,0.689
2024-04-12 14:50:00,BUY,BUY,0.76
2024-04-12 14:55:00,BUY,BUY,0.694
2024-04-12 15:00:00,BUY,BUY,0.732
2024-04-12 15:05:00,HOLD,HOLD,0.866
2024-04-12 15:10:00,SELL,SELL,0.839
2024-04-12 15:15:00,SELL,SELL,0.46
2024-04-12 15:20:00,SELL,SELL,0.422
2024-04-12 15:25:00,SELL,SELL,0.766
2024-04-15 09:15:00,SELL,SELL,0.586
2024-04-15 09:20:00,SELL,SELL,0.866
2024-04-15 09:25:00,SELL,SELL,0.437
2024-04-15 09:30:00,SELL,SELL,0.568
2024-04-15 09:35:00,SELL,SELL,0.753
2024-04-15 09:40:00,SELL,SELL,0.85
2024-04-15 09:45:00,HOLD,HOLD,0.639
2024-04-15 09:50:00,HOLD,BUY,0.715
2024-04-15 09:55:00,SELL,HOLD,0.628
2024-04-15 10:00:00,SELL,SELL,0.589
2024-04-15 10:05:00,SELL,SELL,0.633
2024-04-15 10:10:00,SELL,SELL,0.82
2024-04-15 10:15:00,HOLD,HOLD,0.77
2024-04-15 10:20:00,HOLD,HOLD,0.474
2024-04-15 10:25:00,HOLD,HOLD,0.763
2024-04-15 10:30:00,SELL,SELL,0.912
2024-04-15 10:35:00,HOLD,HOLD,0.646
2024-04-15 10:40:00,SELL,BUY,0.889
2024-04-15 10:45:00,SELL,SELL,0.839
2024-04-15 10:50:00,SELL,HOLD,0.698
2024-04-15 10:55:00,SELL,SELL,0.468
2024-04-15 11:00:00,SELL,SELL,0.733
2024-04-15 11:05:00,SELL,SELL,0.589
2024-04-15 11:10:00,SELL,SELL,0.979
2024-04-15 11:15:00,HOLD,HOLD,0.904
2024-04-15 11:20:00,HOLD,HOLD,0.732
2024-04-15 11:25:00,SELL,HOLD,0.817
2024-04-15 11:30:00,SELL,SELL,0.869
2024-04-15 11:35:00,SELL,SELL,0.952
2024-04-15 11:40:00,SELL,HOLD,0.805
2024-04-15 11:45:00,SELL,SELL,0.659
2024-04-15 11:50:00,SELL,HOLD,0.517
2024-04-15 11:55:00,SELL,SELL,0.883
2024-04-15 12:00:00,SELL,SELL,0.478
2024-04-15 12:05:00,SELL,SELL,0.444
2024-04-15 12:10:00,SELL,SELL,0.867
2024-04-15 12:15:00,SELL,SELL,0.839
2024-04-15 12:20:00,SELL,SELL,0.644
2024-04-15 12:25:00,SELL,SELL,0.9
2024-04-15 12:30:00,SELL,SELL,0.932
2024-04-15 12:35:00,SELL,SELL,0.653
2024-04-15 12:40:00,SELL,SELL,0.439
2024-04-15 12:45:00,SELL,SELL,0.501
2024-04-15 12:50:00,SELL,SELL,0.667
2024-04-15 12:55:00,SELL,SELL,0.562
2024-04-15 13:00:00,SELL,HOLD,0.484
2024-04-15 13:05:00,SELL,SELL,0.644
2024-04-15 13:10:00,SELL,SELL,0.677
2024-04-15 13:15:00,SELL,SELL,0.809
2024-04-15 13:20:00,HOLD,HOLD,0.884
2024-04-15 13:25:00,HOLD,BUY,0.754
2024-04-15 13:30:00,BUY,BUY,0.985
2024-04-15 13:35:00,BUY,BUY,0.552
2024-04-15 13:40:00,BUY,BUY,0.71
2024-04-15 13:45:00,HOLD,HOLD,0.61
2024-04-15 13:50:00,HOLD,SELL,0.638
2024-04-15 13:55:00,SELL,BUY,0.474
2024-04-15 14:00:00,SELL,SELL,0.734
2024-04-15 14:05:00,SELL,SELL,0.784
2024-04-15 14:10:00,SELL,SELL,0.518
2024-04-15 14:15:00,HOLD,HOLD,0.485
2024-04-15 14:20:00,SELL,SELL,0.473
2024-04-15 14:25:00,SELL,SELL,0.688
2024-04-15 14:30:00,SELL,SELL,0.938
2024-04-15 14:35:00,SELL,SELL,0.437
2024-04-15 14:40:00,SELL,SELL,0.44
2024-04-15 14:45:00,SELL,SELL,0.882
2024-04-15 14:50:00,SELL,SELL,0.606
2024-04-15 14:55:00,SELL,SELL,0.719
2024-04-15 15:00:00,SELL,SELL,0.847
2024-04-15 15:05:00,SELL,SELL,0.577
2024-04-15 15:10:00,HOLD,HOLD,0.978
2024-04-15 15:15:00,BUY,BUY,0.639
2024-04-15 15:20:00,BUY,HOLD,0.697
2024-04-15 15:25:00,HOLD,HOLD,0.978
2024-04-16 09:15:00,HOLD,HOLD,0.731
2024-04-16 09:20:00,BUY,BUY,0.537
2024-04-16 09:25:00,HOLD,HOLD,0.569
2024-04-16 09:30:00,SELL,SELL,0.897
2024-04-16 09:35:00,SELL,SELL,0.636
2024-04-16 09:40:00,SELL,SELL,0.613
2024-04-16 09:45:00,SELL,SELL,0.426
2024-04-16 09:50:00,SELL,SELL,0.431
2024-04-16 09:55:00,SELL,SELL,0.497
2024-04-16 10:00:00,SELL,SELL,0.584
2024-04-16 10:05:00,SELL,SELL,0.981
2024-04-16 10:10:00,SELL,SELL,0.721
2024-04-16 10:15:00,SELL,SELL,0.444
2024-04-16 10:20:00,SELL,SELL,0.718
2024-04-16 10:25:00,SELL,HOLD,0.589
2024-04-16 10:30:00,SELL,BUY,0.923
2024-04-16 10:35:00,HOLD,HOLD,0.983
2024-04-16 10:40:00,HOLD,SELL,0.729
2024-04-16 10:45:00,SELL,SELL,0.849
2024-04-16 10:50:00,HOLD,SELL,0.622
2024-04-16 10:55:00,HOLD,HOLD,0.528
2024-04-16 11:00:00,HOLD,HOLD,0.794
2024-04-16 11:05:00,SELL,SELL,0.461
2024-04-16 11:10:00,HOLD,SELL,0.71
2024-04-16 11:15:00,HOLD,HOLD,0.885
2024-04-16 11:20:00,HOLD,HOLD,0.526
2024-04-16 11:25:00,BUY,BUY,0.834
2024-04-16 11:30:00,BUY,BUY,0.547
2024-04-16 11:35:00,BUY,BUY,0.825
2024-04-16 11:40:00,BUY,SELL,0.545
2024-04-16 11:45:00,BUY,BUY,0.679
2024-04-16 11:50:00,BUY,BUY,0.638
2024-04-16 11:55:00,BUY,BUY,0.459
2024-04-16 12:00:00,BUY,SELL,0.778
2024-04-16 12:05:00,BUY,BUY,0.463
2024-04-16 12:10:00,BUY,BUY,0.779
2024-04-16 12:15:00,BUY,BUY,0.699
2024-04-16 12:20:00,HOLD,HOLD,0.9
2024-04-16 12:25:00,HOLD,HOLD,0.675
2024-04-16 12:30:00,HOLD,HOLD,0.457
2024-04-16 12:35:00,HOLD,HOLD,0.613
2024-04-16 12:40:00,HOLD,HOLD,0.82
2024-04-16 12:45:00,BUY,BUY,0.47
2024-04-16 12:50:00,BUY,BUY,0.526
2024-04-16 12:55:00,BUY,BUY,0.481
2024-04-16 13:00:00,BUY,BUY,0.872
2024-04-16 13:05:00,BUY,SELL,0.571
2024-04-16 13:10:00,BUY,BUY,0.501
2024-04-16 13:15:00,BUY,BUY,0.791
2024-04-16 13:20:00,BUY,BUY,0.569
2024-04-16 13:25:00,BUY,BUY,0.754
2024-04-16 13:30:00,BUY,BUY,0.861
2024-04-16 13:35:00,BUY,BUY,0.78
2024-04-16 13:40:00,BUY,BUY,0.884
2024-04-16 13:45:00,BUY,BUY,0.557
2024-04-16 13:50:00,BUY,BUY,0.839
2024-04-16 13:55:00,BUY,BUY,0.765
2024-04-16 14:00:00,BUY,SELL,0.647
2024-04-16 14:05:00,BUY,BUY,0.788
2024-04-16 14:10:00,BUY,BUY,0.784
2024-04-16 14:15:00,HOLD,SELL,0.506
2024-04-16 14:20:00,HOLD,HOLD,0.569
2024-04-16 14:25:00,BUY,BUY,0.733
2024-04-16 14:30:00,HOLD,HOLD,0.538
2024-04-16 14:35:00,HOLD,BUY,0.676
2024-04-16 14:40:00,BUY,BUY,0.634
2024-04-16 14:45:00,BUY,HOLD,0.729
2024-04-16 14:50:00,BUY,BUY,0.518
2024-04-16 14:55:00,HOLD,HOLD,0.773
2024-04-16 15:00:00,BUY,BUY,0.834
2024-04-16 15:05:00,BUY,BUY,0.699
2024-04-16 15:10:00,BUY,BUY,0.608
2024-04-16 15:15:00,BUY,BUY,0.532
2024-04-16 15:20:00,BUY,BUY,0.905
2024-04-16 15:25:00,BUY,BUY,0.958
2024-04-17 09:15:00,BUY,BUY,0.864
2024-04-17 09:20:00,BUY,BUY,0.602
2024-04-17 09:25:00,BUY,BUY,0.885
2024-04-17 09:30:00,BUY,BUY,0.654
2024-04-17 09:35:00,BUY,SELL,0.544
2024-04-17 09:40:00,BUY,BUY,0.677
2024-04-17 09:45:00,BUY,BUY,0.427
2024-04-17 09:50:00,BUY,HOLD,0.472
2024-04-17 09:55:00,BUY,BUY,0.741
2024-04-17 10:00:00,BUY,BUY,0.954
2024-04-17 10:05:00,BUY,BUY,0.97
2024-04-17 10:10:00,BUY,BUY,0.806
2024-04-17 10:15:00,BUY,BUY,0.579
2024-04-17 10:20:00,BUY,BUY,0.42
2024-04-17 10:25:00,BUY,BUY,0.888
2024-04-17 10:30:00,BUY,HOLD,0.444
2024-04-17 10:35:00,BUY,BUY,0.855
2024-04-17 10:40:00,BUY,BUY,0.842
2024-04-17 10:45:00,BUY,SELL,0.478
2024-04-17 10:50:00,BUY,BUY,0.841
2024-04-17 10:55:00,BUY,BUY,0.714
2024-04-17 11:00:00,BUY,BUY,0.589
2024-04-17 11:05:00,BUY,SELL,0.877
2024-04-17 11:10:00,BUY,SELL,0.563
2024-04-17 11:15:00,BUY,BUY,0.786
2024-04-17 11:20:00,BUY,HOLD,0.496
2024-04-17 11:25:00,BUY,BUY,0.943
2024-04-17 11:30:00,BUY,BUY,0.831
2024-04-17 11:35:00,BUY,BUY,0.668
2024-04-17 11:40:00,BUY,BUY,0.483
2024-04-17 11:45:00,HOLD,HOLD,0.988
2024-04-17 11:50:00,BUY,BUY,0.692
2024-04-17 11:55:00,BUY,HOLD,0.945
2024-04-17 12:00:00,BUY,BUY,0.98
2024-04-17 12:05:00,BUY,BUY,0.753
2024-04-17 12:10:00,BUY,BUY,0.674
2024-04-17 12:15:00,BUY,BUY,0.577
2024-04-17 12:20:00,BUY,HOLD,0.688
2024-04-17 12:25:00,BUY,BUY,0.654
2024-04-17 12:30:00,BUY,BUY,0.493
2024-04-17 12:35:00,BUY,BUY,0.529
2024-04-17 12:40:00,BUY,BUY,0.893
2024-04-17 12:45:00,BUY,BUY,0.927
2024-04-17 12:50:00,BUY,BUY,0.692
2024-04-17 12:55:00,HOLD,HOLD,0.986
2024-04-17 13:00:00,BUY,SELL,0.771
2024-04-17 13:05:00,BUY,BUY,0.594
2024-04-17 13:10:00,BUY,BUY,0.835
2024-04-17 13:15:00,BUY,BUY,0.816
2024-04-17 13:20:00,BUY,HOLD,0.858
2024-04-17 13:25:00,BUY,BUY,0.982
2024-04-17 13:30:00,BUY,HOLD,0.592
2024-04-17 13:35:00,BUY,BUY,0.52
2024-04-17 13:40:00,BUY,BUY,0.752
2024-04-17 13:45:00,BUY,BUY,0.608
2024-04-17 13:50:00,BUY,BUY,0.757
2024-04-17 13:55:00,BUY,BUY,0.886
2024-04-17 14:00:00,BUY,BUY,0.578
2024-04-17 14:05:00,BUY,BUY,0.756
2024-04-17 14:10:00,BUY,BUY,0.907
2024-04-17 14:15:00,BUY,BUY,0.88
2024-04-17 14:20:00,BUY,BUY,0.471
2024-04-17 14:25:00,BUY,BUY,0.608
2024-04-17 14:30:00,BUY,BUY,0.65
2024-04-17 14:35:00,BUY,BUY,0.764
2024-04-17 14:40:00,BUY,BUY,0.676
2024-04-17 14:45:00,BUY,BUY,0.621
2024-04-17 14:50:00,BUY,BUY,0.653
2024-04-17 14:55:00,BUY,BUY,0.779
2024-04-17 15:00:00,BUY,BUY,0.457
2024-04-17 15:05:00,BUY,BUY,0.678
2024-04-17 15:10:00,HOLD,HOLD,0.942
2024-04-17 15:15:00,BUY,BUY,0.766
2024-04-17 15:20:00,HOLD,HOLD,0.843
2024-04-17 15:25:00,HOLD,HOLD,0.867
2024-04-18 09:15:00,SELL,SELL,0.935
2024-04-18 09:20:00,SELL,SELL,0.463
2024-04-18 09:25:00,HOLD,HOLD,0.459
2024-04-18 09:30:00,HOLD,HOLD,0.513
2024-04-18 09:35:00,HOLD,BUY,0.595
2024-04-18 09:40:00,BUY,BUY,0.453
2024-04-18 09:45:00,BUY,BUY,0.776
2024-04-18 09:50:00,BUY,HOLD,0.858
2024-04-18 09:55:00,BUY,BUY,0.859
2024-04-18 10:00:00,BUY,BUY,0.683
2024-04-18 10:05:00,BUY,BUY,0.666
2024-04-18 10:10:00,BUY,BUY,0.578
2024-04-18 10:15:00,BUY,HOLD,0.966
2024-04-18 10:20:00,BUY,BUY,0.88
2024-04-18 10:25:00,BUY,BUY,0.888
2024-04-18 10:30:00,BUY,BUY,0.714
2024-04-18 10:35:00,HOLD,HOLD,0.462
2024-04-18 10:40:00,BUY,BUY,0.48
2024-04-18 10:45:00,HOLD,SELL,0.468
2024-04-18 10:50:00,BUY,BUY,0.961
2024-04-18 10:55:00,BUY,BUY,0.476
2024-04-18 11:00:00,HOLD,SELL,0.725
2024-04-18 11:05:00,BUY,BUY,0.821
2024-04-18 11:10:00,BUY,BUY,0.888
2024-04-18 11:15:00,BUY,BUY,0.719
2024-04-18 11:20:00,BUY,HOLD,0.791
2024-04-18 11:25:00,BUY,BUY,0.646
2024-04-18 11:30:00,BUY,BUY,0.895
2024-04-18 11:35:00,BUY,BUY,0.476
2024-04-18 11:40:00,BUY,BUY,0.517
2024-04-18 11:45:00,BUY,BUY,0.601
2024-04-18 11:50:00,HOLD,HOLD,0.77
2024-04-18 11:55:00,HOLD,HOLD,0.602
2024-04-18 12:00:00,HOLD,HOLD,0.467
2024-04-18 12:05:00,SELL,SELL,0.914
2024-04-18 12:10:00,SELL,HOLD,0.476
2024-04-18 12:15:00,SELL,SELL,0.559
2024-04-18 12:20:00,SELL,SELL,0.946
2024-04-18 12:25:00,SELL,SELL,0.843
2024-04-18 12:30:00,SELL,SELL,0.775
2024-04-18 12:35:00,SELL,SELL,0.824
2024-04-18 12:40:00,SELL,HOLD,0.59
2024-04-18 12:45:00,SELL,BUY,0.819
2024-04-18 12:50:00,SELL,SELL,0.62
2024-04-18 12:55:00,SELL,SELL,0.637
2024-04-18 13:00:00,SELL,SELL,0.776
2024-04-18 13:05:00,SELL,SELL,0.688
2024-04-18 13:10:00,SELL,SELL,0.939
2024-04-18 13:15:00,SELL,SELL,0.578
2024-04-18 13:20:00,HOLD,BUY,0.55
2024-04-18 13:25:00,HOLD,HOLD,0.837
2024-04-18 13:30:00,SELL,SELL,0.442
2024-04-18 13:35:00,HOLD,HOLD,0.524
2024-04-18 13:40:00,BUY,BUY,0.85
2024-04-18 13:45:00,BUY,BUY,0.439
2024-04-18 13:50:00,BUY,HOLD,0.48
2024-04-18 13:55:00,BUY,HOLD,0.823
2024-04-18 14:00:00,BUY,BUY,0.639
2024-04-18 14:05:00,BUY,SELL,0.442
2024-04-18 14:10:00,HOLD,HOLD,0.502
2024-04-18 14:15:00,HOLD,HOLD,0.834
2024-04-18 14:20:00,BUY,BUY,0.624
2024-04-18 14:25:00,HOLD,HOLD,0.784
2024-04-18 14:30:00,HOLD,HOLD,0.933
2024-04-18 14:35:00,HOLD,HOLD,0.986
2024-04-18 14:40:00,HOLD,HOLD,0.832
2024-04-18 14:45:00,HOLD,HOLD,0.625
2024-04-18 14:50:00,SELL,SELL,0.795
2024-04-18 14:55:00,SELL,HOLD,0.947
2024-04-18 15:00:00,SELL,HOLD,0.9
2024-04-18 15:05:00,HOLD,HOLD,0.697
2024-04-18 15:10:00,HOLD,HOLD,0.947
2024-04-18 15:15:00,HOLD,HOLD,0.933
2024-04-18 15:20:00,HOLD,SELL,0.654
2024-04-18 15:25:00,HOLD,HOLD,0.724
2024-04-19 09:15:00,BUY,BUY,0.655
2024-04-19 09:20:00,SELL,SELL,0.53
2024-04-19 09:25:00,SELL,SELL,0.943
2024-04-19 09:30:00,SELL,SELL,0.92
2024-04-19 09:35:00,HOLD,HOLD,0.486
2024-04-19 09:40:00,HOLD,HOLD,0.528
2024-04-19 09:45:00,SELL,SELL,0.876
2024-04-19 09:50:00,SELL,SELL,0.444
2024-04-19 09:55:00,SELL,SELL,0.574
2024-04-19 10:00:00,SELL,HOLD,0.725
2024-04-19 10:05:00,SELL,BUY,0.781
2024-04-19 10:10:00,SELL,HOLD,0.911
2024-04-19 10:15:00,SELL,SELL,0.576
2024-04-19 10:20:00,SELL,SELL,0.586
2024-04-19 10:25:00,HOLD,SELL,0.501
2024-04-19 10:30:00,BUY,BUY,0.58
2024-04-19 10:35:00,BUY,BUY,0.82
2024-04-19 10:40:00,BUY,BUY,0.634
2024-04-19 10:45:00,BUY,BUY,0.768
2024-04-19 10:50:00,HOLD,HOLD,0.801
2024-04-19 10:55:00,SELL,HOLD,0.761
2024-04-19 11:00:00,SELL,SELL,0.654
2024-04-19 11:05:00,SELL,SELL,0.704
2024-04-19 11:10:00,SELL,BUY,0.911
2024-04-19 11:15:00,SELL,SELL,0.622
2024-04-19 11:20:00,SELL,SELL,0.532
2024-04-19 11:25:00,SELL,SELL,0.545
2024-04-19 11:30:00,SELL,SELL,0.585
2024-04-19 11:35:00,SELL,SELL,0.509
2024-04-19 11:40:00,SELL,SELL,0.98
2024-04-19 11:45:00,HOLD,HOLD,0.499
2024-04-19 11:50:00,SELL,SELL,0.866
2024-04-19 11:55:00,SELL,SELL,0.749
2024-04-19 12:00:00,SELL,HOLD,0.988
2024-04-19 12:05:00,SELL,SELL,0.572
2024-04-19 12:10:00,SELL,SELL,0.92
2024-04-19 12:15:00,SELL,SELL,0.491
2024-04-19 12:20:00,SELL,SELL,0.566
2024-04-19 12:25:00,SELL,SELL,0.684
2024-04-19 12:30:00,SELL,SELL,0.909
2024-04-19 12:35:00,SELL,SELL,0.773
