timestamp,mom_ret_5,vol_std_5,trend_ema_dist_5,mom_ret_20,vol_std_20,trend_ema_dist_20,mom_ret_50,vol_std_50,trend_ema_dist_50,osc_rsi_14,vol_atr_14,osc_rsi_28,vol_atr_28,osc_macd,osc_macd_signal,osc_macd_hist,vol_bb_width,vol_bb_pctb,flow_vol_zscore,flow_vwap_dist,flow_obv,ctx_minute_of_day,ctx_session_progress,ctx_day_of_week,noise_random_walk
2024-04-04 13:55:00,-0.520459,0.113283,-0.162832,-0.883958,0.099469,-0.49782,-2.114893,0.10303,-1.067846,20.161772,55.118571,24.106709,51.541071,-65.872635,-64.498277,-1.374358,1.019482,0.005947,1.131418,-0.640119,1.515328,835,0.756757,3.0,9.014835
2024-04-04 14:00:00,-0.300317,0.04953,-0.152562,-0.969,0.098399,-0.510049,-2.197058,0.102704,-1.089134,19.007137,53.877857,23.413984,50.76,-68.140923,-65.226806,-2.914117,1.065986,0.011347,-0.656931,-0.684518,1.417296,840,0.77027,3.0,9.308757
2024-04-04 14:05:00,-0.342421,0.043176,-0.140121,-1.013546,0.098045,-0.513563,-2.268867,0.10235,-1.101618,18.036795,53.266429,22.820768,49.766429,-70.171395,-66.215724,-3.955671,1.101134,0.020924,-1.152236,-0.705181,1.351494,845,0.783784,3.0,9.849556
2024-04-04 14:10:00,-0.225597,0.07732,-0.045519,-0.810825,0.099728,-0.40005,-2.369827,0.098767,-0.990442,23.305059,50.391429,25.273851,47.008929,-69.675822,-66.907743,-2.768079,1.119332,0.128859,-1.390569,-0.611793,1.397802,850,0.797297,3.0,8.792387
2024-04-04 14:15:00,-0.203289,0.07891,-0.03668,-0.83467,0.099171,-0.370651,-2.232551,0.0978,-0.961011,23.093965,44.869286,25.16432,46.67,-68.663441,-67.258883,-1.404558,1.110218,0.154896,-1.338893,-0.603683,1.351051,855,0.810811,3.0,8.08316
2024-04-04 14:20:00,-0.103059,0.056059,-0.052456,-0.777703,0.098245,-0.373355,-2.338146,0.096478,-0.963666,22.138887,43.915,24.6739,46.421786,-67.839229,-67.374952,-0.464277,1.119637,0.155151,0.198685,-0.602817,1.205803,860,0.824324,3.0,9.611739
2024-04-04 14:25:00,0.066388,0.071041,0.034032,-0.743467,0.10052,-0.244507,-2.210165,0.098778,-0.827607,29.841153,43.098571,28.24844,46.311071,-64.568074,-66.813577,2.245502,1.05691,0.267545,-1.593257,-0.468905,1.231246,865,0.837838,3.0,9.947048
2024-04-04 14:30:00,0.029176,0.081485,-0.040493,-0.68266,0.097609,-0.306815,-2.282403,0.098968,-0.885731,27.189121,40.724286,27.030505,46.793214,-62.96534,-66.043929,3.07859,1.046597,0.207593,0.256544,-0.526099,1.0856,870,0.851351,3.0,9.664432
2024-04-04 14:35:00,-0.121925,0.07883,-0.07981,-0.712862,0.098084,-0.349166,-2.20552,0.097776,-0.926773,25.176239,40.759286,26.057238,46.176071,-62.408834,-65.31691,2.908076,1.052431,0.168044,-0.993878,-0.577195,1.02361,875,0.864865,3.0,10.005915
2024-04-04 14:40:00,-0.327021,0.114537,-0.196501,-0.889655,0.105949,-0.509871,-2.352651,0.10067,-1.095404,20.703067,43.508571,23.662762,48.018571,-65.101044,-65.273737,0.172693,1.118606,0.035998,1.504711,-0.722204,0.797261,880,0.878378,3.0,9.524293
2024-04-04 14:45:00,-0.178989,0.138804,-0.060186,-0.622944,0.107279,-0.365625,-2.296835,0.102107,-0.951654,27.55739,40.05,27.098151,48.807857,-64.569858,-65.132961,0.563103,1.158404,0.170204,1.706939,-0.543428,1.042964,885,0.891892,3.0,9.802859
2024-04-04 14:50:00,-0.233698,0.126676,-0.007675,-0.700386,0.102549,-0.286986,-2.220138,0.102968,-0.868293,30.519527,41.498571,28.623739,47.753929,-62.548332,-64.616035,2.067704,1.140498,0.238294,0.982352,-0.452616,1.242469,890,0.905405,3.0,9.136988
2024-04-04 14:55:00,-0.095129,0.128713,0.024235,-0.757402,0.099272,-0.219977,-2.162554,0.103652,-0.792557,33.181142,41.917143,29.997952,47.006429,-59.465161,-63.58586,4.1207,1.05621,0.294935,1.24444,-0.382267,1.462625,895,0.918919,3.0,9.413007
2024-04-04 15:00:00,0.004285,0.124698,0.029637,-0.656174,0.099524,-0.180805,-2.09308,0.104038,-0.742426,34.424033,38.325714,30.63425,46.135357,-56.010538,-62.070796,6.060258,0.974696,0.332248,1.130556,-0.316543,1.678222,900,0.932432,3.0,7.835304
2024-04-04 15:05:00,0.186524,0.050472,-0.002237,-0.723935,0.098228,-0.193413,-2.209512,0.102392,-0.744991,33.334698,35.393571,30.170301,45.256071,-53.255143,-60.307665,7.052522,0.850295,0.311706,0.914181,-0.307706,1.476829,905,0.945946,3.0,9.166224
2024-04-04 15:10:00,0.056791,0.037748,-0.01694,-0.744519,0.097961,-0.195957,-2.206426,0.102404,-0.738095,32.555528,33.807857,29.84115,43.842857,-50.903479,-58.426828,7.523349,0.677295,0.284646,-0.154485,-0.313107,1.348332,910,0.959459,3.0,8.653266
2024-04-04 15:15:00,-0.059622,0.044288,-0.056435,-0.526622,0.079044,-0.238487,-2.043806,0.098778,-0.77396,30.325741,36.617143,28.886515,44.941786,-49.690255,-56.679513,6.989258,0.634112,0.20495,-0.373751,-0.348082,1.234948,915,0.972973,3.0,7.072025
2024-04-04 15:20:00,-0.166823,0.035529,-0.079816,-0.574318,0.079418,-0.272967,-2.016491,0.098569,-0.804197,28.371114,38.087857,28.01831,44.239643,-49.303026,-55.204216,5.90119,0.592958,0.126436,-0.169065,-0.376253,1.108048,920,0.986486,3.0,6.848184
2024-04-04 15:25:00,-0.225882,0.019408,-0.079186,-0.568084,0.079362,-0.282196,-1.845819,0.09539,-0.810047,27.209369,38.219286,27.491238,41.544286,-49.132598,-53.989892,4.857294,0.56084,0.086437,-0.163444,-0.389285,0.978704,925,1.0,3.0,6.477187
2024-04-05 09:15:00,-0.093713,0.068512,0.01345,-0.4375,0.08434,-0.165632,-1.418081,0.08715,-0.683703,34.573079,36.957857,30.930236,40.436429,-46.665823,-52.525078,5.859256,0.492411,0.274956,-1.123099,-0.280613,1.041495,555,0.0,4.0,6.629586
2024-04-05 09:20:00,-0.062118,0.069452,0.014597,-0.287211,0.079617,-0.142249,-1.333383,0.087012,-0.649003,35.173534,36.312857,31.217866,39.705714,-44.050591,-50.830181,6.77959,0.467907,0.311922,0.127115,-0.240247,1.1883,560,0.013514,4.0,5.484335
2024-04-05 09:25:00,-0.044374,0.066303,-0.023581,-0.27126,0.079151,-0.173869,-1.480362,0.085142,-0.671423,33.230731,37.829286,30.440244,39.276786,-42.391471,-49.142439,6.750968,0.465674,0.232963,-1.473508,-0.263897,1.14895,565,0.027027,4.0,5.881801
2024-04-05 09:30:00,-0.080667,0.075144,-0.082114,-0.313173,0.080918,-0.247298,-1.555167,0.085706,-0.740332,29.710395,41.687143,28.950559,41.223214,-42.385021,-47.790955,5.405935,0.498194,0.082189,1.146824,-0.337477,0.933347,570,0.040541,4.0,9.505368
2024-04-05 09:35:00,-0.14659,0.085261,-0.124695,-0.489349,0.080502,-0.318526,-1.520597,0.084938,-0.811606,26.525272,40.608571,27.482529,42.058571,-43.766805,-46.986125,3.21932,0.542344,-0.031749,-1.386659,-0.431508,0.89234,575,0.054054,4.0,8.226701
2024-04-05 09:40:00,-0.13849,0.088348,-0.011512,-0.372853,0.085735,-0.191221,-1.297709,0.086172,-0.677461,34.295474,41.190714,31.189032,40.620357,-42.435304,-46.075961,3.640657,0.53368,0.195528,-1.603653,-0.301992,0.913118,580,0.067568,4.0,8.564416
2024-04-05 09:45:00,-0.143572,0.087856,-0.005438,-0.327649,0.085685,-0.170009,-1.371069,0.084977,-0.647862,34.528391,39.803571,31.302775,40.651071,-40.848684,-45.030505,4.181822,0.526904,0.229071,1.120621,-0.248471,1.127393,585,0.081081,4.0,8.253697
2024-04-05 09:50:00,-0.132065,0.087308,-0.029254,-0.469044,0.080977,-0.188575,-1.393967,0.084971,-0.659326,33.081909,40.681429,30.700033,41.299286,-39.825335,-43.989471,4.164136,0.474959,0.168066,-1.00651,-0.270949,1.067134,590,0.094595,4.0,8.446306
2024-04-05 09:55:00,-0.110268,0.083187,-0.071352,-0.45214,0.080277,-0.240897,-1.444888,0.085261,-0.707891,30.316222,42.413571,29.508524,40.369643,-39.955357,-43.182649,3.227291,0.472973,0.050327,-1.320156,-0.338302,1.032589,595,0.108108,4.0,6.634497
2024-04-05 10:00:00,-0.155541,0.095947,-0.147721,-0.522841,0.084374,-0.35363,-1.557162,0.086962,-0.82367,25.828724,44.140714,27.381765,39.767143,-42.275855,-43.00129,0.725435,0.54875,-0.113104,0.522896,-0.442764,0.865625,600,0.121622,4.0,5.483487
2024-04-05 10:05:00,-0.314015,0.05692,-0.132738,-0.359853,0.072172,-0.366369,-1.580087,0.087006,-0.840568,24.496026,45.370714,26.700668,39.589286,-44.524725,-43.305977,-1.218748,0.649375,-0.069281,-1.335511,-0.472142,0.836325,605,0.135135,4.0,5.943147
2024-04-05 10:10:00,-0.279458,0.06803,-0.063197,-0.427968,0.067427,-0.297293,-1.58632,0.086898,-0.771622,27.479561,42.082143,28.074341,39.349643,-45.103587,-43.665499,-1.438088,0.706416,0.06054,-0.997308,-0.411166,0.88739,610,0.148649,4.0,5.904729
2024-04-05 10:15:00,-0.323168,0.068035,-0.09698,-0.558303,0.066613,-0.343304,-1.686808,0.086855,-0.820056,25.162298,41.649286,26.941226,39.868571,-46.505332,-44.233465,-2.271866,0.769709,0.026339,-0.044569,-0.47002,0.767115,615,0.162162,4.0,7.539967
2024-04-05 10:20:00,-0.311995,0.067681,-0.109042,-0.668231,0.064889,-0.370766,-1.739879,0.086919,-0.851617,23.441162,41.887143,26.059349,40.053214,-48.255812,-45.037935,-3.217877,0.826015,0.018726,1.544307,-0.498374,0.52729,620,0.175676,4.0,6.83517
2024-04-05 10:25:00,-0.227932,0.04802,-0.116698,-0.753834,0.063989,-0.395088,-1.674358,0.085899,-0.881384,21.847046,43.314286,25.211608,40.136071,-50.248401,-46.080028,-4.168373,0.875979,0.014133,1.241674,-0.528765,0.307988,625,0.189189,4.0,7.009669
2024-04-05 10:30:00,-0.21117,0.048108,-0.100847,-0.755377,0.063984,-0.388745,-1.722615,0.085616,-0.880027,21.04088,45.145714,24.774356,40.729286,-51.849565,-47.233935,-4.61563,0.920548,0.041274,-1.303723,-0.554941,0.279215,630,0.202703,4.0,9.922791
2024-04-05 10:35:00,-0.444706,0.06228,-0.198026,-0.927035,0.072947,-0.528746,-1.817752,0.088161,-1.032699,17.168524,46.987857,22.479587,42.408571,-55.990425,-48.985233,-7.005191,1.025157,-0.057296,-0.196029,-0.716852,0.166753,635,0.216216,4.0,9.157229
2024-04-05 10:40:00,-0.429712,0.063051,-0.17689,-0.926546,0.07294,-0.53918,-1.951429,0.086925,-1.05656,16.078509,47.383571,21.764481,44.535357,-59.786022,-51.145391,-8.640631,1.134613,-0.021721,1.57535,-0.73335,-0.081566,640,0.22973,4.0,8.253396
2024-04-05 10:45:00,-0.488871,0.06404,-0.201937,-0.988661,0.075014,-0.601536,-1.922008,0.086206,-1.135369,14.25358,47.342143,20.498202,43.975357,-64.305695,-53.777452,-10.528243,1.271741,-0.025187,-0.923586,-0.831942,-0.138068,645,0.243243,4.0,8.218266
2024-04-05 10:50:00,-0.384052,0.089444,-0.108543,-0.911167,0.077596,-0.509184,-1.835556,0.086894,-1.053976,17.399665,44.459286,21.965326,42.825,-66.419904,-56.305942,-10.113962,1.359614,0.070869,-0.760587,-0.774279,-0.070119,650,0.256757,4.0,8.173703
2024-04-05 10:55:00,-0.467095,0.087316,-0.150972,-1.126286,0.071146,-0.567132,-1.915143,0.087643,-1.125216,15.555079,48.790714,20.772283,44.297143,-69.402263,-58.925206,-10.477056,1.433288,0.050374,1.184388,-0.834056,-0.290625,655,0.27027,4.0,9.01787
2024-04-05 11:00:00,-0.261344,0.074567,-0.093892,-1.124537,0.071232,-0.504197,-1.745745,0.086059,-1.071855,16.381397,47.576429,21.156679,44.128929,-70.767674,-61.2937,-9.473974,1.461074,0.104321,-0.854819,-0.790768,-0.229031,660,0.283784,4.0,9.147446
2024-04-05 11:05:00,-0.094089,0.099639,0.004258,-0.975822,0.07942,-0.365963,-1.771608,0.085123,-0.934774,24.22842,47.635,24.871527,45.024286,-69.259234,-62.886807,-6.372427,1.440969,0.201938,-0.957647,-0.660275,-0.178039,665,0.297297,4.0,8.390707
2024-04-05 11:10:00,-0.042362,0.087706,-0.046656,-0.950705,0.07877,-0.398184,-1.944054,0.082942,-0.969145,22.542121,47.774286,24.003375,45.9575,-68.599582,-64.029362,-4.57022,1.442789,0.184036,-0.070266,-0.68055,-0.297761,670,0.310811,4.0,8.602128
2024-04-05 11:15:00,-0.182925,0.091065,-0.098712,-0.947223,0.07864,-0.451842,-1.963379,0.083194,-1.028037,20.449904,47.009286,22.873225,46.19,-69.091084,-65.041706,-4.049378,1.475082,0.154604,1.427961,-0.697252,-0.534242,675,0.324324,4.0,11.240725
2024-04-05 11:20:00,-0.091118,0.079036,-0.083163,-1.079383,0.069968,-0.432429,-2.023411,0.082517,-1.012869,19.939223,47.079286,22.590587,44.580714,-69.147491,-65.862863,-3.284628,1.454381,0.16903,0.447685,-0.656133,-0.697578,680,0.337838,4.0,12.512499
2024-04-05 11:25:00,-0.145476,0.077882,-0.084919,-1.126423,0.068705,-0.431257,-2.064327,0.082332,-1.015605,19.067912,47.175,22.109196,44.412143,-69.183052,-66.526901,-2.656151,1.408752,0.167121,1.485738,-0.631098,-0.941428,685,0.351351,4.0,9.73033
2024-04-05 11:30:00,-0.383484,0.044796,-0.148792,-1.225118,0.070904,-0.514981,-1.918591,0.075733,-1.107729,16.622656,52.638571,20.680624,47.262857,-70.858741,-67.393269,-3.465472,1.379284,0.104713,1.669263,-0.696196,-1.2062,690,0.364865,4.0,9.588313
2024-04-05 11:35:00,-0.309446,0.056619,-0.099214,-1.148207,0.072095,-0.466123,-1.903502,0.075861,-1.064708,16.626426,50.910714,20.682365,47.1125,-71.363299,-68.187275,-3.176024,1.336108,0.134993,0.270306,-0.646457,-1.049894,695,0.378378,4.0,8.713222
2024-04-05 11:40:00,-0.060559,0.103581,0.032434,-0.852994,0.082104,-0.28852,-1.71386,0.080299,-0.882571,28.066966,49.810714,26.168858,47.478214,-68.339994,-68.217819,-0.122176,1.275971,0.266728,0.091782,-0.459033,-0.909688,700,0.391892,4.0,9.335485
2024-04-05 11:45:00,-0.102466,0.106642,-0.023679,-0.869459,0.082278,-0.322431,-1.749333,0.080436,-0.912988,26.282016,47.742143,25.333675,47.365,-66.389884,-67.852232,1.462348,1.221441,0.236524,1.40007,-0.482306,-1.153836,705,0.405405,4.0,9.162221
2024-04-05 11:50:00,-0.120751,0.107966,-0.057455,-0.969064,0.080069,-0.348211,-1.670822,0.079049,-0.937037,24.725146,44.98,24.585557,46.181786,-65.206295,-67.323045,2.11675,1.13296,0.203841,1.205743,-0.48366,-1.383441,710,0.418919,4.0,11.094917
2024-04-05 11:55:00,-0.124725,0.109025,-0.133134,-1.028471,0.082478,-0.443458,-1.745848,0.080408,-1.036066,21.592853,43.552857,22.984954,45.4475,-66.039137,-67.066263,1.027126,1.081836,0.106444,0.2783,-0.593845,-1.541439,715,0.432432,4.0,12.026152
2024-04-05 12:00:00,-0.137279,0.108449,-0.097141,-0.974956,0.082848,-0.412685,-1.701573,0.080405,-1.007759,21.336821,46.067143,22.849271,45.263214,-66.159238,-66.884858,0.72562,1.022388,0.119114,1.004592,-0.534581,-1.759556,720,0.445946,4.0,12.916555
2024-04-05 12:05:00,-0.445349,0.061234,-0.172092,-1.06905,0.086515,-0.518668,-1.930335,0.080869,-1.121814,18.329684,45.980714,21.183183,47.385714,-68.3281,-67.173506,-1.154593,1.010032,0.008678,-0.124395,-0.6664,-1.890871,725,0.459459,4.0,13.103126
2024-04-05 12:10:00,-0.524584,0.064562,-0.213094,-1.180806,0.088853,-0.602379,-2.065651,0.082187,-1.218517,16.094886,49.89,19.812606,48.733214,-71.836489,-68.106103,-3.730386,1.029944,-0.066989,1.567789,-0.761361,-2.158836,730,0.472973,4.0,13.062829
2024-04-05 12:15:00,-0.383307,0.105936,-0.089255,-0.907989,0.087888,-0.473805,-1.946672,0.083953,-1.095828,21.630069,51.583571,22.605976,49.609286,-72.374555,-68.959793,-3.414762,1.049886,0.062223,-0.435075,-0.619901,-2.048255,735,0.486486,4.0,13.403009
2024-04-05 12:20:00,-0.369015,0.103897,-0.144777,-0.968138,0.089702,-0.544133,-2.173366,0.08228,-1.174923,19.408841,52.873571,21.36278,50.323929,-74.213728,-70.01058,-4.203148,1.108578,0.014185,-0.485182,-0.715938,-2.157421,740,0.5,4.0,14.698289
2024-04-05 12:25:00,-0.295675,0.118893,-0.055874,-0.782704,0.090954,-0.437552,-2.020803,0.083261,-1.071323,23.44759,55.92,23.445587,51.464643,-73.739192,-70.756303,-2.98289,1.147503,0.117664,-0.505046,-0.633082,-2.050658,745,0.513514,4.0,15.232678
2024-04-05 12:30:00,-0.031638,0.121083,0.031683,-0.719059,0.094916,-0.302777,-1.841683,0.085517,-0.931323,29.863508,56.48,26.851182,51.779643,-70.713853,-70.747813,0.03396,1.12477,0.233511,-0.16074,-0.485118,-1.915834,750,0.527027,4.0,14.881546
2024-04-05 12:35:00,0.099516,0.094048,0.010144,-0.618258,0.093004,-0.288877,-1.646555,0.081618,-0.910807,29.440317,56.770714,26.655338,51.972857,-67.826491,-70.163548,2.337057,1.120735,0.245495,-1.608178,-0.494278,-1.934653,755,0.540541,4.0,16.15663
2024-04-05 12:40:00,0.031751,0.088018,0.014554,-0.616794,0.093039,-0.250886,-1.739664,0.079379,-0.864267,30.196595,51.380714,27.047088,52.009643,-64.586348,-69.048108,4.46176,1.09693,0.27874,-1.488624,-0.470645,-1.911614,760,0.554054,4.0,16.348741
2024-04-05 12:45:00,0.305068,0.065752,0.106337,-0.572473,0.096812,-0.096127,-1.645075,0.082558,-0.692446,38.941883,52.907857,31.738782,51.909286,-58.767816,-66.99205,8.224234,1.003128,0.430913,0.216102,-0.294774,-1.757451,765,0.567568,4.0,16.271126
2024-04-05 12:50:00,0.184759,0.084835,0.031552,-0.557265,0.096494,-0.140268,-1.746311,0.081876,-0.721739,36.914662,52.228571,30.899979,51.019643,-54.574859,-64.508612,9.933752,0.922292,0.391308,-0.349071,-0.304702,-1.866132,770,0.581081,4.0,15.479749
2024-04-05 12:55:00,-0.015142,0.092378,-0.043179,-0.552177,0.096295,-0.213941,-1.860751,0.081924,-0.78552,33.81944,54.48,29.576647,51.111071,-52.358214,-62.078532,9.720318,0.873409,0.306776,1.503973,-0.342428,-2.118199,775,0.594595,4.0,14.913757
2024-04-05 13:00:00,-0.166725,0.118953,-0.140864,-0.693466,0.101277,-0.345404,-1.993341,0.083972,-0.91524,29.218754,55.38,27.450748,50.18,-52.97243,-60.257312,7.284882,0.854124,0.146621,-0.301299,-0.492696,-2.22931,780,0.608108,4.0,14.27771
2024-04-05 13:05:00,-0.21368,0.116335,-0.117512,-0.684676,0.101253,-0.344507,-2.005279,0.083939,-0.913342,28.346607,54.271429,27.027648,48.912143,-53.46901,-58.899652,5.430641,0.838245,0.138741,0.186008,-0.496803,-2.378189,785,0.621622,4.0,11.485353
2024-04-05 13:10:00,-0.256962,0.099166,-0.010704,-0.44619,0.10249,-0.220161,-1.839284,0.086202,-0.781071,34.403391,55.931429,30.230927,50.999286,-51.470616,-57.413844,5.943229,0.823343,0.282315,-1.0773,-0.361121,-2.328404,790,0.635135,4.0,12.502199
2024-04-05 13:15:00,-0.145708,0.109084,0.02788,-0.393934,0.103756,-0.15179,-1.72553,0.087036,-0.70056,37.355735,54.295,31.837398,50.137857,-48.397793,-55.610634,7.212841,0.790274,0.364528,-1.128804,-0.300047,-2.285472,795,0.648649,4.0,13.068676
2024-04-05 13:20:00,-0.177092,0.114678,-0.066576,-0.668137,0.098483,-0.252741,-1.81276,0.088021,-0.795154,33.417301,54.638571,30.090318,52.264286,-47.677173,-54.023942,6.346769,0.701309,0.213232,1.160478,-0.398651,-2.5116,800,0.662162,4.0,12.854406
2024-04-05 13:25:00,-0.128191,0.10191,-0.123832,-0.719039,0.100079,-0.336307,-2.027163,0.086545,-0.87784,30.219695,53.396429,28.574881,52.49,-48.655295,-52.950212,4.294918,0.64838,0.061961,0.39078,-0.478435,-2.678227,805,0.675676,4.0,13.90039
2024-04-05 13:30:00,-0.178228,0.105505,-0.139537,-0.741828,0.100529,-0.381468,-2.119131,0.086471,-0.925127,28.142545,54.976429,27.544481,53.925,-50.361285,-52.432427,2.071142,0.627262,-0.029444,-0.608054,-0.546554,-2.764355,810,0.689189,4.0,14.338377
2024-04-05 13:35:00,-0.288899,0.077337,-0.099335,-0.609836,0.097569,-0.353746,-2.079418,0.086593,-0.898129,27.915279,52.23,27.431658,54.075,-51.288299,-52.203601,0.915302,0.644024,0.017108,0.977112,-0.524069,-2.979614,815,0.702703,4.0,14.709945
2024-04-05 13:40:00,-0.397312,0.048428,-0.103739,-0.653299,0.097634,-0.370912,-2.036962,0.086221,-0.916808,26.535149,51.787143,26.752052,54.133571,-52.412902,-52.245461,-0.167441,0.663733,-0.003844,-1.075663,-0.560172,-3.029024,820,0.716216,4.0,12.235181
2024-04-05 13:45:00,-0.285973,0.046404,-0.07987,-0.509118,0.09288,-0.35017,-1.949817,0.085794,-0.896447,26.138649,51.772857,26.557656,54.271786,-52.976704,-52.39171,-0.584994,0.715413,0.045737,0.510459,-0.530598,-3.206379,825,0.72973,4.0,12.002165
2024-04-05 13:50:00,-0.174835,0.034457,-0.058468,-0.369974,0.088366,-0.323975,-2.062821,0.083277,-0.86904,25.935327,54.731429,26.460513,53.056071,-52.951115,-52.503591,-0.447524,0.77353,0.093648,-1.209149,-0.515968,-3.250318,830,0.743243,4.0,12.534354
2024-04-05 13:55:00,-0.153346,0.027152,-0.081603,-0.512694,0.085781,-0.350899,-2.128712,0.083078,-0.896172,24.271866,55.635714,25.664057,54.271786,-53.443648,-52.691602,-0.752045,0.832188,0.076453,-1.180642,-0.548348,-3.292614,835,0.756757,4.0,14.144041
2024-04-05 14:00:00,-0.1829,0.024444,-0.080414,-0.424171,0.082445,-0.352774,-2.129262,0.083078,-0.898493,23.290966,54.388571,25.184736,53.308571,-53.900946,-52.933471,-0.967475,0.901858,0.089517,-1.387435,-0.561457,-3.316863,840,0.77027,4.0,15.984336
2024-04-05 14:05:00,-0.141798,0.023066,-0.063684,-0.499974,0.080171,-0.332901,-2.067883,0.083015,-0.877944,22.905304,50.837857,24.997429,52.658929,-53.90822,-53.128421,-0.7798,0.957618,0.123756,0.206769,-0.540274,-3.468948,845,0.783784,4.0,17.410174
2024-04-05 14:10:00,-0.168,0.022535,-0.070644,-0.644829,0.074285,-0.339435,-1.962053,0.081528,-0.88409,21.816029,47.972857,24.468999,51.676429,-54.036675,-53.310072,-0.726603,0.993135,0.127225,0.720999,-0.535457,-3.661667,850,0.797297,4.0,16.248565
2024-04-05 14:15:00,-0.146218,0.029742,-0.037773,-0.614555,0.074937,-0.294571,-1.897968,0.081859,-0.836369,23.119945,48.246429,25.0134,51.258929,-53.277411,-53.30354,0.026129,1.010429,0.177804,-0.803444,-0.47816,-3.585941,855,0.810811,4.0,14.050894
2024-04-05 14:20:00,0.061954,0.077166,0.071035,-0.482656,0.084201,-0.136257,-1.793631,0.085198,-0.666157,35.13539,46.707857,30.380439,51.319643,-49.557789,-52.55439,2.9966,0.980956,0.339504,0.187686,-0.290109,-3.432164,860,0.824324,4.0,14.621363
2024-04-05 14:25:00,0.124322,0.071619,0.062884,-0.603604,0.075254,-0.102235,-1.689881,0.08534,-0.617948,36.852893,45.215,31.205587,49.755,-45.671957,-51.177903,5.505946,0.880106,0.381968,0.667249,-0.236558,-3.240368,865,0.837838,4.0,14.648979
2024-04-05 14:30:00,0.112218,0.073485,0.023787,-0.572019,0.074951,-0.117081,-1.651143,0.085216,-0.619826,35.66636,40.819286,30.764433,47.728929,-42.581667,-49.458656,6.876989,0.780926,0.368955,-0.018642,-0.229122,-3.377894,870,0.851351,4.0,15.611532
2024-04-05 14:35:00,-0.037757,0.121371,-0.112244,-0.667302,0.082204,-0.279536,-1.775184,0.088021,-0.779107,28.650715,44.675714,27.878051,49.036071,-43.027261,-48.172377,5.145116,0.738477,0.146908,-1.042983,-0.403408,-3.435592,875,0.864865,4.0,15.485648
2024-04-05 14:40:00,-0.046446,0.121047,-0.071318,-0.494816,0.076183,-0.248187,-1.736029,0.088213,-0.743716,29.065528,40.492857,28.071249,47.734643,-42.793499,-47.096601,4.303102,0.735855,0.186473,-0.367704,-0.372862,-3.325213,880,0.878378,4.0,15.705403
2024-04-05 14:45:00,-0.4059,0.113687,-0.19144,-0.674358,0.087358,-0.419427,-1.755352,0.088985,-0.920617,23.172181,42.356429,25.224788,47.293214,-45.881537,-46.853588,0.972051,0.803494,-0.013106,1.028934,-0.544288,-3.54074,885,0.891892,4.0,14.205414
2024-04-05 14:50:00,-0.59265,0.100769,-0.237199,-0.938126,0.085888,-0.52776,-1.850757,0.090734,-1.041314,19.874931,44.679286,23.358573,48.233214,-50.633914,-47.609654,-3.02426,0.880698,-0.100686,1.696656,-0.652158,-3.807026,890,0.905405,4.0,14.653423
2024-04-05 14:55:00,-0.514763,0.122346,-0.124192,-0.939499,0.085804,-0.43166,-1.676733,0.090661,-0.952217,23.518589,45.334286,25.144101,48.553571,-52.892398,-48.666203,-4.226196,0.86527,0.001711,0.885189,-0.560491,-3.598547,895,0.918919,4.0,14.208525
2024-04-05 15:00:00,-0.285919,0.123711,-0.057794,-0.775594,0.085598,-0.356836,-1.678422,0.090633,-0.879435,26.175711,43.331429,26.450085,49.031429,-53.406568,-49.614276,-3.792293,0.854154,0.084439,-0.518304,-0.492962,-3.493183,900,0.932432,4.0,14.55851
2024-04-05 15:05:00,-0.334341,0.119409,-0.06737,-0.700208,0.08351,-0.361982,-1.604967,0.089831,-0.886458,25.094486,43.449286,25.910232,49.5425,-53.952239,-50.481868,-3.470371,0.87453,0.084849,-1.281594,-0.527478,-3.538276,905,0.945946,4.0,15.017916
2024-04-05 15:10:00,-0.309416,0.111921,-0.172154,-0.804894,0.089927,-0.499745,-1.802704,0.09235,-1.033793,20.979975,47.400714,23.698773,50.894643,-57.077853,-51.801065,-5.276788,0.970336,-0.02868,0.040259,-0.688412,-3.682905,910,0.959459,4.0,14.900694
2024-04-05 15:15:00,-0.208547,0.096944,-0.156977,-0.858297,0.089757,-0.50935,-1.963202,0.090283,-1.053832,19.822005,48.19,23.024528,49.513929,-59.972304,-53.435313,-6.536991,1.059388,-0.003215,-0.675139,-0.70747,-3.776583,915,0.972973,4.0,15.217495
2024-04-05 15:20:00,-0.351152,0.082755,-0.165911,-0.89359,0.090383,-0.54381,-1.980474,0.090455,-1.100296,18.247919,49.82,22.079148,48.896429,-63.147247,-55.3777,-7.769547,1.164457,0.002002,0.571992,-0.744235,-3.961923,920,0.986486,4.0,15.203888
2024-04-05 15:25:00,-0.355107,0.081471,-0.088281,-0.844388,0.091884,-0.462006,-1.848023,0.090598,-1.025647,20.726461,50.334286,23.273569,49.290357,-64.333573,-57.168874,-7.164698,1.225772,0.08854,-0.976448,-0.658166,-3.89172,925,1.0,4.0,15.963088
2024-04-08 09:15:00,-0.124254,0.143481,0.066562,-0.649893,0.105258,-0.24847,-1.637601,0.096048,-0.806608,32.991981,51.58,29.551904,49.143929,-61.269599,-57.989019,-3.28058,1.214757,0.26582,1.618248,-0.426282,-3.629492,555,0.0,0.0,16.464831
